metroscuadradostotales,precio,titulo,latitud,longitud,preciomt2
105,50000,"Casa en Venta, Las Orquideas, Norte de Guayaquil, 3 dormitorios, 2 baños, 105 Mts2.",-2.063999891281128,-79.91500091552734,476.1904761904762
70,65000,"Casa en Venta, Orquídeas, 1 planta, 4 Hab,1 Baños, 70 Mts2.",-2.063999891281128,-79.91500091552734,928.5714285714286
150,95000,Vendo Departamento en Urdesa Central,-2.1637518405914307,-79.91331481933594,633.3333333333334
120,68000,Venta de Casa Metropolis 2 Etapa F,-2.065,-79.917,566.6666666666666
74,75000,"Venta de Casa, Calle D y la 27, Sur de Guayaquil - wasi_1508519",-2.154453935571,-79.889960289001,1013.5135135135135
142,94000,Amplio Departamento de Venta en Urdesa Norte.,-2.158405303955078,-79.90457916259766,661.9718309859155
92,85000,Casa Rentera,-2.1565799713134766,-79.92022705078125,923.9130434782609
195,148000,Venta de Casa Ciudad Celeste Samborondón,-2.0435283184051514,-79.91400146484375,758.974358974359
40,1800,Casa de Hogar de Cristo,-2.1710000038146973,-79.9219970703125,45.0
498,125000,BARRIO DEL SEGURO VENDO CASA RENTERA CERCA CENTRO CÍVICO,-2.2179999351501465,-79.89600372314453,251.00401606425703
278,215000,VENTA CASA URBANIZACION  PORTAL AL SOL VIA A LA COSTA/MV,-2.178999900817871,-79.98300170898438,773.3812949640288
208,31000,Se Vende Casa con Solar,-2.181999921798706,-79.93399810791016,149.03846153846155
168,50000,Villa Esquinera Vergeles,-2.0929999351501465,-79.90499877929688,297.6190476190476
300,82000,Vendo Casa Rentera en La Entrada de La 8,-2.0993967056274414,-79.90345001220703,273.3333333333333
120,17000,Vendo Casa,-2.1050000190734863,-79.98100280761719,141.66666666666666
180,1000,¿QUIERES VENDER TU PROPIEDAD Y NO SABES COMO?,-2.1710000038146973,-79.9219970703125,5.555555555555555
98,95000,Departamento en Venta en Norte de Guayaquil de 2 habitaciones OXCV20041,-2.188999891281128,-79.88899993896484,969.3877551020408
106,115000,DEPARTAMENTOS NUEVOS,-2.1600000858306885,-79.93599700927734,1084.9056603773586
110,62000,Casa en venta villas alegra,-2.0991880893707275,-79.90593719482422,563.6363636363636
226,190000,"Venta de casa en Urb. Portal al Sol, via a la Costa, cerca del C.C. Costalmar y colegio logos",-2.178999900817871,-79.98300170898438,840.70796460177
250,135000,Casa en venta en Samanes 1 cerca del Tia de Samanes,-2.115000009536743,-79.90299987792969,540.0
72,45000,VENTA DE CASA MUCHO LOTE 1 ETAPA 7,-2.109999895095825,-79.9540023803711,625.0
160,120000,Departamento en Venta en Kennedy Norte con Uso de Suelo Comercial,-2.1559998989105225,-79.9020004272461,750.0
60,70000,Departamento en Venta en Kennedy vieja cerca de Clinica Kennedy,-2.174999952316284,-79.9010009765625,1166.6666666666667
136,70000,Vendo Villa de 2plantas en La Prosperina,-2.13100004196167,-79.89399719238281,514.7058823529412
175,185000,"Venta de Casa en Urb. Vicriel, frente al Colegio Torremar, Samborondon",-2.052999973297119,-79.89700317382812,1057.142857142857
85,75000,Casa en Venta Ciudad del Rio,-2.133934736251831,-79.91133880615234,882.3529411764706
138,165000,Se vende casa gran oportunidad,-2.189412832260132,-79.88906860351562,1195.6521739130435
160,125000,Casa en Galaxia Villa Club a estrenar - H. Lara,-2.0510001182556152,-79.88999938964844,781.25
110,55,Venta de casa en Cristo de Consuelo,-2.1710000038146973,-79.9219970703125,0.5
105,27000,Casa en Venta,-1.945862054824829,-77.98957061767578,257.14285714285717
146,115000,SECTOR COLEGIO DE ARQUITECTOS KENNEDY NUEVA,-2.194000005722046,-79.87999725341797,787.6712328767123
200,260000,CENTRO MALECON DEPARTAMENTO SECTOR TRANQUILO CERCA A LOS TUNELES,-2.194000005722046,-79.87999725341797,1300.0
140,54000,VENDO CASA CON SUIT Y DOS LOCALES AL SUROESTE - I. ALARCÓN,-2.1659998893737793,-79.9010009765625,385.7142857142857
553,450000,"Venta de Edificio en la Cdla. Alborada 5ta. Etapa, Cerca de Supermercados La Española",-2.155036211013794,-79.89060974121094,813.74321880651
250,130000,SECTOR MALECON 2000 BANCARIO FINANCIERO Y COMERCIAL,-2.1989998817443848,-79.88600158691406,520.0
264,50000,Vendo Casa en El Sur Guasmo Norte,-2.256,-79.876,189.3939393939394
320,250000,"Vendo Casa en Ciudadela Acuarela del Rio, sector norte",-2.134999990463257,-79.88400268554688,781.25
253,220000,VENDO HERMOSA CASA CON PISCINA EN URDESA NORTE - A. MARIN,-2.1579999923706055,-79.90499877929688,869.5652173913044
179,120000,"Venta Casa Alborada, cerca Avenida Francisco de Orellana y Riocentro Norte, Norte de Guayaquil",-2.132999897003174,-79.90499877929688,670.391061452514
900,370000,"Venta de Casa en Cdla. Lomas de Urdesa, Norte de Guayaquil",-2.1640000343322754,-79.90699768066406,411.1111111111111
299,79000,Casa en Hurtado y José Mascote - A. Salvador,-2.188999891281128,-79.89299774169922,264.2140468227425
120,74000,Venta por Viaje Casa en Sauces 1,-2.1540000438690186,-79.88999938964844,616.6666666666666
240,165000,En Venta Amplio Departamento en Lomas de Urdesa - K. SALAMEA,-2.1640000343322754,-79.90699768066406,687.5
815,2000,Se Vende Solar con Casita de Casa Esqnra,-2.077,-79.94,2.4539877300613497
120,7950,Vendo Casa en La Janet Toral,-2.109999895095825,-79.97599792480469,66.25
350,290000,Samborondon Vendo Casa,-2.18935489654541,-79.88920593261719,828.5714285714286
250,255000,En Venta! Casa en Puerto Azul - Vía a La Costa,-2.186000108718872,-79.96700286865234,1020.0
120,80000,CASA  CENTRO GUAYAQUIL SAN EDUARDO,-2.1689999103546143,-79.927001953125,666.6666666666666
163,68000,Venta de casa en el suburbio cerca a la entrada de emergencia del hospital Guayaquill,-2.2820000648498535,-79.88700103759766,417.17791411042947
244,95000,Casa Rentera Las Orquideas Norte de Guayaquil,-2.0910000801086426,-79.91500091552734,389.344262295082
46,100000,En Venta Suite en Parque Empresarial Colón - B. BOERO,-2.1510000228881836,-79.90599822998047,2173.913043478261
460,120000,Vendo Casa Cuidadela Los Gavilanes Manta,-2.118,-79.889,260.8695652173913
110,85000,"Vendo departamento en Kenedy Vieja. Edificio Polígono I, primer piso  No 101",-2.174999952316284,-79.9000015258789,772.7272727272727
319,105000,En Venta Departamento en Ciudadela la FAE - A. MARÍN,-2.1730000972747803,-79.88300323486328,329.153605015674
80,38000,Vendo Departamento Bloques D La Valdivia,-2.243000030517578,-79.89199829101562,475.0
163,115000,DEPARTAMENTO KENNEDY NUEVA,-2.177000045776367,-79.89700317382812,705.5214723926381
250,40000,Venta de Casa en Duran,-2.188999891281128,-79.88899993896484,160.0
96,1010,Se Vende Casa 2pisos 3baños 3dormitirios,-2.055999994277954,-79.98799896240234,10.520833333333334
18,60000,Casa en Venta,-2.0847291946411133,-79.92112731933594,3333.3333333333335
72,38000,Casa en Construccion en Venta,-2.273045301437378,-79.88081359863281,527.7777777777778
98,85000,"Casa en venta en Urbanización La Perla, 1ra. etapa - G. SOSA",-2.056999921798706,-79.90699768066406,867.3469387755102
90,60000,Venta de Propiedad en cd Juan Bautista Aguirre Daule,-2.1730315685272217,-80.0071792602539,666.6666666666666
150,75000,"Venta de Casa, Calle D y la 27 ava. , Sur de Guayaquil",-2.2019999027252197,-79.91799926757812,500.0
84,30000,Se Vende Una Casa,-2.0840001106262207,-79.98899841308594,357.14285714285717
120,115000,Vendo Casa en Urb. Colinas Del Sol,-2.11299991607666,-79.90499877929688,958.3333333333334
105,32000,Vendo Casa en Suburbio. Calles Bolivia E,-2.188999891281128,-79.88999938964844,304.76190476190476
105,68000,"SE VENDE CASA, CREDITO DIRECTO, ORQUIDEAS. Info: 0997727886",-2.0989999771118164,-79.90599822998047,647.6190476190476
98,82000,"Vendo Casa en Urb. Paraíso del Rio, Excelentes acabados, Av. Narcisa de Jesús",-2.062000036239624,-79.88899993896484,836.734693877551
236,120000,"SE VENDE CASA SAUCES 9, esquinera, 3 plantas. Info: 0997727886",-2.0920000076293945,-79.90799713134766,508.47457627118644
200,220000,"Casa en venta en urbanización Puerto Azul, via a la costa",-2.191999912261963,-79.96700286865234,1100.0
155,155000,"Venta de departamento en urbanización Pierto Azul, via a la costa.",-2.191999912261963,-79.96700286865234,1000.0
232,182000,"venta casa portal al sol, via a la costa cerca del colegio logos y cc laguna plaza",-2.36299991607666,-80.29499816894531,784.4827586206897
120,19000,Vendo Casa Villa 60 Mts2 09907l4l88,-2.1354682445526123,-79.95854187011719,158.33333333333334
195,65000,Venta de Casa,-2.131,-79.938,333.3333333333333
145,98500,Vendo Departamento con Acabados de Lujo,-2.189793586730957,-79.88562774658203,679.3103448275862
120,55000,Casa Alquilera O para Uso Personal,-2.1269097328186035,-79.94268035888672,458.3333333333333
220,180000,"Venta de Departamento tipo Loft cerca del Policentro, Lomas de Urdesa",-2.1600000858306885,-79.88600158691406,818.1818181818181
143,47000,Venta de Casa,-2.2123870849609375,-79.93392944335938,328.6713286713287
110,115000,SANTA CECILIA PLANTA BAJA,-2.1619999408721924,-79.94400024414062,1045.4545454545455
168,105000,Casa de Dos Pisos con Terraza Esteros,-2.22727632522583,-80.84912109375,625.0
96,250,Villa Bonita,-2.188999891281128,-79.88899993896484,2.6041666666666665
10,75000,Casa de dos plantas,-2.0957868099212646,-79.90924072265625,7500.0
80,160,Departamento,-2.253000020980835,-79.90399932861328,2.0
181,145000,"Venta de Casa en Napoli Km 13 via la Puntilla, Salitre",-2.1600000858306885,-79.88600158691406,801.1049723756906
95,83000,Metropolis Vendo Linda Casa 3 Habitacion,-2.18935489654541,-79.88920593261719,873.6842105263158
280,110000,Se vende casa rentera,-2.1600000858306885,-79.90799713134766,392.85714285714283
9,26000,Casa Barata,-2.26200008392334,-79.87899780273438,2888.8888888888887
190,125000,Casa en Venta de Una Planta,-2.1524250507354736,-79.91667938232422,657.8947368421053
200,185000,Venta de Casa en Urb. Bali con 4 dormitorios - Buen precio OXCV20031,-2.2179999351501465,-79.92400360107422,925.0
150,129000,SE VENDE CASA ALBORADA 10ma Info 0997727886,-2.115999937057495,-79.90899658203125,860.0
465,300000,Casa de Venta en Samborondón,-2.1559998989105225,-79.88999938964844,645.1612903225806
200,65000,DE OPORTUNIDAD CASA EN VENTA,-2.1659998893737793,-79.9010009765625,325.0
240,5000,Un Terreno Y Una Casa,-1.9919999837875366,-79.98400115966797,20.833333333333332
320,90000,Vendo casa Sur de Guayaquil atrás del mercado de las Esclusas,-2.259999990463257,-79.88999938964844,281.25
105,65000,Venta casa 2 plantas norte de Guayaquil,-2.189412832260132,-79.88906860351562,619.047619047619
234,88000,"Venta de casa en cdla. la fragata cerca del Mall del Sur, Sur de Guayaquil",-2.2130000591278076,-79.91300201416016,376.0683760683761
72,28000,Vendo Casa Duran Recreo 1ra Etapa,-2.196343421936035,-79.90665435791016,388.8888888888889
67,48000,VENDO DEPARTAMENTO CENTRO SUR DE GUAYAQUIL,-2.2070000171661377,-79.88500213623047,716.4179104477612
105,95000,"En Venta Casa, Las Orquídeas, Norte de Guayaquil",-2.1549999713897705,-79.88999938964844,904.7619047619048
81,45000,"Norte de Guayaquil, Sauces 3, Casa en venta",-2.1549997329711914,-79.89006805419922,555.5555555555555
96,55000,"En Venta Casa en Mi Lote Etapa  2A, Norte de Guayaquil",-2.065000057220459,-79.89299774169922,572.9166666666666
90,102000,"De Oportunidad casa en venta, Sur Guayaquil",-2.250999927520752,-79.88600158691406,1133.3333333333333
128,95000,Casa en Venta de Oportunidad,-2.1609394550323486,-79.93302154541016,742.1875
180,218000,"VIA A LA COSTA, PUNTA ESMERALDAS Se vende Casa en Proyecto",-2.187000036239624,-79.99400329589844,1211.111111111111
98,10000,VENTA DE CASA NUEVA PROSPERINA 10000,-2.11899995803833,-79.96600341796875,102.04081632653062
198,130000,VENTA DE CASA RENTERA,-2.2119998931884766,-79.91999816894531,656.5656565656566
167,96000,Hermoso Apartamento remodelado urdesa norte,-2.189413070678711,-79.88906860351562,574.8502994011976
550,530000,"Hermosa casa de venta en Urb. Puerto Azul, amplio patio con piscina.",-2.191999912261963,-79.96700286865234,963.6363636363636
450,110000,Vendo Casa Salinas Sector Dunas,-2.2269999980926514,-79.89299774169922,244.44444444444446
456,37,Extensor Wifi 20 Megas Velocidad,-2.1700000762939453,-79.9229965209961,0.08114035087719298
692,265000,Vendo hermosa casa en Bellavista,-2.183000087738037,-79.90699768066406,382.94797687861274
72,43000,Casa 1 Planta,-2.1676712036132812,-79.91558837890625,597.2222222222222
160,78000,Ciudadela Loma Vista Villa en Venta,-1.9570000171661377,-79.91899871826172,487.5
144,146500,Hermoso Departamento en Ceibos Norte con excelente ubicación,-2.1510000228881836,-79.94200134277344,1017.3611111111111
160,60000,casa esquinera de una planta,-2.052000045776367,-79.89800262451172,375.0
288,170000,Vendo Casa 3 Pisos en Quevedo. con Local,-2.171,-79.898,590.2777777777778
150,85000,Casa en Alborada 6ta en Venta,-2.142714500427246,-79.90637969970703,566.6666666666666
100,72500,Casa Esquinera por Estrenar Aprovecha Ya,-2.115999937057495,-79.89199829101562,725.0
160,165000,"La Garzota, Vendo Casa 3 dormitorios 160 mts",-2.0439999103546143,-80.01200103759766,1031.25
157,160000,En Venta Casa Rentera en Ciudadela Santa Monica - A. MAIDANA - C. HERRERA,-2.25,-79.89600372314453,1019.108280254777
410,235000,"CENTENARIO, ZONA EXCLUSIVA DEL SUR DE LA CIUDAD, VENDO CASA CON AMPLIOS ESPACIOS",-2.2219998836517334,-79.88999938964844,573.170731707317
140,90000,"SAUCES 2, CERCA AL TERMINAL TERRESTRE, VENDO CASA DE 3 HABITACIONES, PEATONAL",-2.1389999389648438,-79.88800048828125,642.8571428571429
100,60000,Vendo Villa Ciudadela Las Acacias,-2.074932813644409,-79.84546661376953,600.0
151,80000,VENTA  CASA RENTERA UBICADA EN CIUDADELA SOPEÑA/LA,-2.244999885559082,-79.9000015258789,529.8013245033112
210,125000,VENTA DEPARTAMENTO - EL ORO ENTRE CHILE Y E.ALFARO/CV,-2.2130000591278076,-79.89600372314453,595.2380952380952
156,36000,Bonita Casa en Venta con Garaje Y Local,-2.13100004196167,-79.9520034790039,230.76923076923077
403,90000,"VENTA DEPARTAMENTO EN CDLA. KENNEDY AVE OLIMPO, 3 DORMITORIOS, PRIMER PISO ALTO/VM",-2.1570000648498535,-79.9010009765625,223.32506203473946
105,99000,DEPARTAMENTO DE OPORTUNIDAD CONDOMINIOS SANTORINO,-2.13700008392334,-79.9209976196289,942.8571428571429
177,115000,HERMOSA CASA DE DOS PISOS UBICADA EN CDLA SAMANES 1,-2.115000009536743,-79.90299987792969,649.7175141242938
246,80000,Casa a la venta en Rivera de Los Vergeles. En la AUTOPISTA,-2.0950000286102295,-79.89199829101562,325.2032520325203
40,30000,Venta de Casa Cdla Las Piñas,-2.2090001106262207,-79.91799926757812,750.0
120,40000,"VENDO DEPARTAMENTO EN EL CENTRO/ OFICINA JURIDICA, CONSULTORIO PARA DENTISTA ETC",-2.190000057220459,-79.88400268554688,333.3333333333333
456,268900,"Casa de Venta en Urb. Los Senderos, Via a la Costa",-2.1679999828338623,-79.93399810791016,589.6929824561404
126,115000,SE VENDE HERMOSA CASA EN SAN FELIPE - H. VALVERDE,-2.1389999389648438,-79.9219970703125,912.6984126984127
51,75000,Cómodo departamento en venta,-2.134999990463257,-79.91400146484375,1470.5882352941176
200,135000,CASA DE DOS PISOS CON TERRAZA,-2.121000051498413,-79.88600158691406,675.0
280,190000,C109 - Venta Casa en la Alborada 5 dormitorios - Norte Guayaquil - Vendo,-2.125,-79.90299987792969,678.5714285714286
614,480000,C107 - Venta Casa en Portofino Vía a la Costa - 5 dormitorios - 614 Mts.2 - Guayaquil - Vendo,-2.183000087738037,-79.98200225830078,781.7589576547231
80,109900,Vista Al Mar en Playas Porton Del Mar,-2.152,-79.893,1373.75
11,165,Alquilo Mini Suite Semi Amoblada,-2.136381149291992,-79.89085388183594,15.0
105,85000,Se Vende Casa Rentera 3 Plantas,-2.0889999866485596,-79.91400146484375,809.5238095238095
105,70000,Vendo,-2.2492194175720215,-79.89070129394531,666.6666666666666
112,38000,Se Vende Casa,-2.1448798179626465,-79.93216705322266,339.2857142857143
380,270000,Venta Casa en Urb Puerto Azul Vía Costa,-2.172133207321167,-79.91678619384766,710.5263157894736
160,135000,Venta Casa con Departamentos Indepen.,-2.1604785919189453,-79.9390123819584,843.75
115,98000,Venta Departamento El Porton de Alamos,-2.1438825130462646,-79.85780334472656,852.1739130434783
120,20000,Casa en Venta,-2.11348295211792,-79.9894790649414,166.66666666666666
581,550000,Venta Casa Portofino,-2.171485185623169,-79.87755584716797,946.6437177280551
184,105000,"Departamento en venta en cdla. La Saiba - 3 dormitorios - cerca al centenario, cdla 9 de octubre, centro sur.",-2.2260000705718994,-79.89299774169922,570.6521739130435
135,85000,Venta de Casa,-2.1710000038146973,-79.9219970703125,629.6296296296297
126,110000,Vendo Departamento Urdesa,-2.127743721008301,-79.93295288085938,873.015873015873
108,42000,excelente casa,-2.072000026702881,-79.93499755859375,388.8888888888889
118,84900,Venta departamento- planta baja  - urb. Saint Gallen  norte (alborada),-2.135999917984009,-79.90299987792969,719.4915254237288
357,350000,"HERMOSA CASA RENTERA ESQUINERA DE 3 PISOS , SUR CENTRO",-2.2109999656677246,-79.89299774169922,980.3921568627451
120,38500,Casa Guasmo Lado de Tia de Maternidad Ok,-2.2760283946990967,-79.8824234008789,320.8333333333333
167,115000,Se Vende Casa en Plaza Madeira,-2.1730000972747803,-79.9229965209961,688.622754491018
140,33000,de Oportunidad Linda Casa Rentera,-2.188999891281128,-79.88899993896484,235.71428571428572
160,68000,"Venta casa villa Alborada 3 Tercera etapa, Guayaquil",-2.1449999809265137,-79.9010009765625,425.0
262,225000,Edificio en Kennedy Norte tres unidades,-2.1570000648498535,-79.9010009765625,858.7786259541984
130,23000,Vendo Villa,-2.114668130874634,-79.99738311767578,176.92307692307693
136,329000,Punta Blanca Entrada 11 Edificio Arrecif,-2.1589999198913574,-79.89700317382812,2419.1176470588234
180,75000,Departamento en Venta Excelente Ubicació,-2.1640000343322754,-79.90299987792969,416.6666666666667
300,195000,"En Venta Casa en urb Vía Al Sol, Vía a la Costa, piscina, parrilla, jardín",-2.190000057220459,-80.00800323486328,650.0
658,450000,En Venta DEPARTAMENTO en Entre Ríos - Mae. Recalde,-2.1549999713897705,-79.86599731445312,683.8905775075988
149,64000,Casa en Villa Bonita Etapa 2 norte de Guayaquil,-2.062000036239624,-79.9739990234375,429.5302013422819
485,400000,"Casa rentera en Urdesa, Circunvalación Norte",-2.1619999408721924,-79.91200256347656,824.7422680412371
149,118000,Casa Alborada 8va norte de Guayaquil,-2.1429998874664307,-79.9000015258789,791.9463087248322
